year,species,port,county,lob_zone,weight_type,weight,value,trip_n,harv_n
2008,Wolffish Atlantic,Portland,Cumberland,F,Live Pounds,11656,10332.369,343,40
2009,Bloodworms,Addison,Washington,A,Live Pounds,11340.38,119917.485,1423,121
2009,Bloodworms,Bar Harbor,Hancock,B,Live Pounds,924.99,9610.25,50,12
2009,Bloodworms,Bath,Sagadahoc,E,Live Pounds,10081.43,106048.15,716,85
2009,Bloodworms,Beals,Washington,A,Live Pounds,1104.29,11504.1,1003,60
2009,Bloodworms,Belfast,Waldo,D,Live Pounds,1765.69,17990.02,107,42
2009,Bloodworms,Blue Hill,Hancock,C,Live Pounds,5368.82,56707.01,244,25
2009,Bloodworms,Blue Hill,Hancock,UK,Live Pounds,0.2,2.15,1,1
2009,Bloodworms,Boothbay,Lincoln,E,Live Pounds,2055.8,22295.52,179,55
2009,Bloodworms,Brooklin,Hancock,C,Live Pounds,2523.85,24845.64,51,6
2009,Bloodworms,Brunswick,Cumberland,F,Live Pounds,5504.72,54500.78,364,75
2009,Bloodworms,Bucksport,Hancock,D,Live Pounds,2780.34,27287.99,184,49
2009,Bloodworms,Calais,Washington,A,Live Pounds,2330.25,24616.04,194,35
2009,Bloodworms,Cherryfield,Washington,A,Live Pounds,102.95,1086.4,8,7
2009,Bloodworms,Deer Isle,Hancock,C,Live Pounds,1111.46,11635.29,92,32
2009,Bloodworms,Eastport,Washington,A,Live Pounds,2712.81,28690.02,123,23
2009,Bloodworms,Edgecomb,Lincoln,E,Live Pounds,2109.65,22757.49,162,51
2009,Bloodworms,Franklin,Hancock,B,Live Pounds,1959.62,20712.67,183,46
2009,Bloodworms,Freeport,Cumberland,F,Live Pounds,838.53,9004.23,71,32
2009,Bloodworms,Gouldsboro,Hancock,A,Live Pounds,1921.43,20305.69,179,37
2009,Bloodworms,Gouldsboro,Hancock,B,Live Pounds,31.24,329.98,2,2
2009,Bloodworms,Hancock,Hancock,B,Live Pounds,64361.25,680727.96,5051,151
2009,Bloodworms,Hancock,Hancock,UK,Live Pounds,19.31,203.99,1,1
2009,Bloodworms,Harrington,Washington,A,Live Pounds,13069.91,138115.42,1274,105
2009,Bloodworms,Jonesport,Washington,A,Live Pounds,4862.3,51313.08,676,77
2009,Bloodworms,Lamoine,Hancock,B,Live Pounds,13450.31,141912.76,1064,98
2009,Bloodworms,Lamoine,Hancock,UK,Live Pounds,5.68,59.99,1,1
2009,Bloodworms,Milbridge,Washington,A,Live Pounds,19085.48,202001.935,1710,136
2009,Bloodworms,Other Hancock,Hancock,B,Live Pounds,25.56,269.98,2,1
2009,Bloodworms,Other Hancock,Hancock,UK,Live Pounds,1620.48,16951.14,128,27
2009,Bloodworms,Other Lincoln,Lincoln,UK,Live Pounds,288851.08,3166424.25,20412,342
2009,Bloodworms,Other Maine,Not-Specified,UK,Live Pounds,24864.64,262291.09,1676,317
2009,Bloodworms,Other Washington,Washington,A,Live Pounds,2610.13,27572.98,248,48
2009,Bloodworms,Perry,Washington,A,Live Pounds,25.89,273.47,3,3
2009,Bloodworms,Portland,Cumberland,F,Live Pounds,1301.89,13751.97,99,46
2009,Bloodworms,Searsport,Waldo,D,Live Pounds,319.32,3365.76,19,13
2009,Bloodworms,Sorrento,Hancock,B,Live Pounds,80.01,847.62,11,9
2009,Bloodworms,Southwest Harbor,Hancock,B,Live Pounds,71.55,750.48,7,6
2009,Bloodworms,Steuben,Washington,A,Live Pounds,10890.65,114683.44,1052,79
2009,Bloodworms,Stockton Springs,Waldo,D,Live Pounds,112.79,1089.42,8,3
2009,Bloodworms,Sullivan,Hancock,B,Live Pounds,5009.34,52953.37,465,73
2009,Bloodworms,Sullivan,Hancock,UK,Live Pounds,25.56,269.98,2,2
2009,Bloodworms,Surry,Hancock,B,Live Pounds,301.74,3181.28,22,9
2009,Bloodworms,Thomaston,Knox,D,Live Pounds,3605.21,39170.52,285,52
2009,Bloodworms,Trenton,Hancock,B,Live Pounds,17223.92,181901.23,1410,87
2009,Bloodworms,Waldoboro,Lincoln,D,Live Pounds,3557.03,36870.42,252,74
2009,Bloodworms,West Bath,Sagadahoc,E,Live Pounds,3520.03,36735.91,247,63
2009,Bloodworms,Westport Island,Lincoln,E,Live Pounds,4731.19,50033.92,327,70
2009,Bloodworms,Wiscasset,Lincoln,E,Live Pounds,30510.58,343658.25,2357,156
2009,Bloodworms,Woolwich,Sagadahoc,E,Live Pounds,3618.39,38854.63,284,51
2009,Clam Northern Quahog / Hard,Brunswick,Cumberland,F,Live Pounds,196531.24,161343.9,230,29
2009,Clam Northern Quahog / Hard,Freeport,Cumberland,F,Live Pounds,994.68,1032.32,6,5
2009,Clam Northern Quahog / Hard,Harpswell,Cumberland,F,Live Pounds,40536.29,38002.42,40,10
2009,Clam Northern Quahog / Hard,Other Maine,Not-Specified,UK,Live Pounds,166439.96,78185.28,294,25
2009,Clam Northern Quahog / Hard,West Bath,Sagadahoc,E,Live Pounds,276740.58,190177.02,266,34
2009,Clam Ocean Quahog,Addison,Washington,A,Live Pounds,352056,115424,0,3
2009,Clam Ocean Quahog,Jonesport,Washington,A,Live Pounds,3983770,1583147,0,17
2009,Clam Ocean Quahog,Other Maine,Not-Specified,UK,Live Pounds,280934,129921,0,4
2009,Clam Razor Atlantic,Other Maine,Not-Specified,UK,Live Pounds,30210.5,68243.5,609,77
2009,Clam Soft,Addison,Washington,A,Live Pounds,379238.29,532438.326,4016,228
2009,Clam Soft,Bar Harbor,Hancock,B,Live Pounds,5817.23,9913.09,42,9
2009,Clam Soft,Biddeford,York,G,Live Pounds,6970.18,8144.12,42,6
2009,Clam Soft,Biddeford Pool,York,G,Live Pounds,33476.78,40352.58,228,13
2009,Clam Soft,Blue Hill,Hancock,C,Live Pounds,5264.05,8335.54,52,22
2009,Clam Soft,Boothbay,Lincoln,E,Live Pounds,193082.56,235582.975,2344,58
2009,Clam Soft,Boothbay Harbor,Lincoln,E,Live Pounds,26685.17,37096.893,235,23
2009,Clam Soft,Bremen,Lincoln,D,Live Pounds,65703.36,72510.48,718,52
2009,Clam Soft,Bristol,Lincoln,D,Live Pounds,60075.97,62325.85,671,53
2009,Clam Soft,Brooklin,Hancock,C,Live Pounds,117003.22,156628.99,822,52
2009,Clam Soft,Brooksville,Hancock,C,Live Pounds,39672.56,57162.94,482,44
2009,Clam Soft,Brunswick,Cumberland,F,Live Pounds,512091.2,700132.62,4235,75
2009,Clam Soft,Cape Porpoise,York,G,Live Pounds,11737.6,17632.166,204,11
2009,Clam Soft,Cushing,Knox,D,Live Pounds,300292.21,341911.24,3439,112
2009,Clam Soft,Cutler,Washington,A,Live Pounds,129407.72,163691.17,1860,61
2009,Clam Soft,Damariscotta,Lincoln,E,Live Pounds,284573.64,280997.14,2888,172
2009,Clam Soft,Deer Isle,Hancock,C,Live Pounds,672963.3,796022.416,5805,126
2009,Clam Soft,Edgecomb,Lincoln,E,Live Pounds,9186.29,8867.5,83,14
2009,Clam Soft,Franklin,Hancock,B,Live Pounds,68744.87,97782.22,721,84
2009,Clam Soft,Freeport,Cumberland,F,Live Pounds,738823.05,985448.432,3969,70
2009,Clam Soft,Friendship,Knox,D,Live Pounds,194604.88,214729.95,2181,95
2009,Clam Soft,Georgetown,Sagadahoc,E,Live Pounds,122078.64,174929.71,972,25
2009,Clam Soft,Gouldsboro,Hancock,A,Live Pounds,82638.79,101715.815,865,45
2009,Clam Soft,Hancock,Hancock,B,Live Pounds,30987.68,44200.805,339,55
2009,Clam Soft,Harpswell,Cumberland,F,Live Pounds,515350.16,714152.359,4407,84
2009,Clam Soft,Harrington,Washington,A,Live Pounds,419037.25,493534.17,4456,100
2009,Clam Soft,Islesboro,Waldo,D,Live Pounds,4225.79,6429.3,26,12
2009,Clam Soft,Jonesboro,Washington,A,Live Pounds,39149.79,41010.4,555,19
2009,Clam Soft,Jonesport,Washington,A,Live Pounds,152114,165301.308,1868,92
2009,Clam Soft,Lamoine,Hancock,B,Live Pounds,237575.95,335042.46,2491,170
2009,Clam Soft,Machias,Washington,A,Live Pounds,1751.57,2765.14,26,10
2009,Clam Soft,Machiasport,Washington,A,Live Pounds,488514.69,569270.555,6484,120
2009,Clam Soft,Milbridge,Washington,A,Live Pounds,206129.27,236345.74,2402,131
2009,Clam Soft,Mount Desert,Hancock,B,Live Pounds,1097.03,1106.635,12,6
2009,Clam Soft,Newcastle,Lincoln,E,Live Pounds,37524.7,39673.46,475,56
2009,Clam Soft,North Haven,Knox,C,Live Pounds,11393.2,5988.97,41,17
2009,Clam Soft,Other Hancock,Hancock,UK,Live Pounds,44082.61,69872.696,425,48
2009,Clam Soft,Other Maine,Not-Specified,UK,Live Pounds,236881.09,328946.916,2701,246
2009,Clam Soft,Other Maine,UK,UK,Live Pounds,40082,54978.755,333,71
2009,Clam Soft,Pembroke,Washington,A,Live Pounds,11502.97,12759.5,304,42
2009,Clam Soft,Penobscot,Hancock,D,Live Pounds,104138.67,166644.93,512,37
2009,Clam Soft,Perry,Washington,A,Live Pounds,44207.28,46237.6,797,49
2009,Clam Soft,Phippsburg,Sagadahoc,E,Live Pounds,193246.31,247749.123,2105,62
2009,Clam Soft,Roque Bluffs,Washington,A,Live Pounds,133552.25,146882.62,2046,52
2009,Clam Soft,Scarborough,Cumberland,G,Live Pounds,352871.25,486380.95,2779,51
2009,Clam Soft,Sedgwick,Hancock,C,Live Pounds,20890.63,25729.595,265,42
2009,Clam Soft,Sorrento,Hancock,B,Live Pounds,33462.33,41366.045,375,60
2009,Clam Soft,South Bristol,Lincoln,E,Live Pounds,135784.26,181126.83,1226,80
2009,Clam Soft,South Thomaston,Knox,D,Live Pounds,12404.96,18165.7,147,45
2009,Clam Soft,Spruce Head,Knox,D,Live Pounds,2283.46,2635.05,20,9
2009,Clam Soft,St. George,Knox,D,Live Pounds,334165,360578.67,3118,121
2009,Clam Soft,Steuben,Washington,A,Live Pounds,83346,88876.625,1338,89
2009,Clam Soft,Stonington,Hancock,C,Live Pounds,149285.88,169034.098,1621,76
2009,Clam Soft,Sullivan,Hancock,B,Live Pounds,69546.44,86827.69,793,93
2009,Clam Soft,Surry,Hancock,B,Live Pounds,12780,16963.325,61,6
2009,Clam Soft,Swans Island,Hancock,B,Live Pounds,171999.91,214285.6,913,62
2009,Clam Soft,Thomaston,Knox,D,Live Pounds,70786.26,87313.3,497,51
2009,Clam Soft,Tremont,Hancock,B,Live Pounds,1119.85,1474.6,9,7
2009,Clam Soft,Trenton,Hancock,B,Live Pounds,77174.49,109678.975,708,83
2009,Clam Soft,Vinalhaven,Knox,C,Live Pounds,52162.87,75875.85,341,54
2009,Clam Soft,Waldoboro,Lincoln,D,Live Pounds,353536.88,391810.903,5705,185
2009,Clam Soft,West Bath,Sagadahoc,E,Live Pounds,80867.42,119189.991,656,30
2009,Clam Soft,Whiting,Washington,A,Live Pounds,41891.7,56842.75,433,38
2009,Clam Soft,Wiscasset,Lincoln,E,Live Pounds,5745.5,8509.8,46,10
2009,Clam Soft,Yarmouth,Cumberland,F,Live Pounds,232177.25,310173.81,772,24
2009,Cod Atlantic,Port Clyde,Knox,D,Live Pounds,51573.22,54642.829,120,13
2009,Cod Atlantic,Portland,Cumberland,F,Live Pounds,1004741.01,1286654.231,1452,44
2009,Cod Atlantic,York,York,G,Live Pounds,36163.53,50595.26,47,3
2009,Crab Atlantic Rock,Bar Harbor,Hancock,B,Live Pounds,30489.75,16755.975,271,21
2009,Crab Atlantic Rock,Beals,Washington,A,Live Pounds,53085,19018.8,380,37
2009,Crab Atlantic Rock,Blue Hill,Hancock,C,Live Pounds,14964.05,6413.72,313,12
2009,Crab Atlantic Rock,Blue Hill,Hancock,UK,Live Pounds,6000,3300,5,1
2009,Crab Atlantic Rock,Brooksville,Hancock,C,Live Pounds,154127.5,59199.25,466,4
2009,Crab Atlantic Rock,Other Maine,Not-Specified,UK,Live Pounds,782092.66,291251.468,6023,333
2009,Crab Atlantic Rock,Port Clyde,Knox,D,Live Pounds,40106,14984.3,188,20
2009,Crab Atlantic Rock,Southwest Harbor,Hancock,B,Live Pounds,16274.4,6385.55,157,33
2009,Crab Atlantic Rock,Stonington,Hancock,C,Live Pounds,228310,71882.5,1617,98
2009,Crab Jonah,Milbridge,Washington,A,Live Pounds,50478,20159.07,273,19
2009,Crab Jonah,Other Maine,Not-Specified,UK,Live Pounds,1028250,337988.73,7260,386
2009,Crab Jonah,Southwest Harbor,Hancock,B,Live Pounds,11935.5,4645.75,80,22
2009,Crab Jonah,Stonington,Hancock,C,Live Pounds,143978,51600.8,1614,106
2009,Crab Jonah,Winter Harbor,Hancock,B,Live Pounds,21650,8923.6,121,9
2009,Crab Unc,Beals,Washington,A,Live Pounds,363570.99,124334.136,2769,140
2009,Crab Unc,Deer Isle,Hancock,C,Live Pounds,1510.34,561.4,38,4
2009,Crab Unc,Other Maine,Not-Specified,UK,Live Pounds,327096.98,129572.151,2886,179
2009,Crab Unc,Spruce Head,Knox,D,Live Pounds,15475,6716.9,65,7
2009,Cusk,Other Maine,Not-Specified,UK,Live Pounds,20909.52,14023.428,659,40
2009,Dogfish Spiny,Other Maine,Not-Specified,UK,Live Pounds,593980,114896.574,446,25
2009,Elver,Bangor,Penobscot,D,Live Pounds,184.09,22045.3,64,39
2009,Elver,Belfast,Waldo,D,Live Pounds,292.79,30579.25,96,16
2009,Elver,Ellsworth,Hancock,B,Live Pounds,571.49,60813.79,354,71
2009,Elver,Frankfort,Waldo,D,Live Pounds,25.54,2800.6,21,8
2009,Elver,Orland,Hancock,D,Live Pounds,235.69,24747.65,63,10
2009,Elver,Other Maine,Not-Specified,UK,Live Pounds,3889.48,378582.43,1681,265
2009,Flounder Atlantic Witch (Gray Sole),Other Maine,Not-Specified,UK,Live Pounds,234651.3,405115.131,983,46
2009,Flounder Atlantic Witch (Gray Sole),Port Clyde,Knox,D,Live Pounds,47776.2,67420.142,105,12
2009,Flounder Yellowtail,Other Maine,Not-Specified,UK,Live Pounds,1259,1230.612,44,17
2009,Haddock,Other Maine,Not-Specified,UK,Live Pounds,7890.01,10711.793,138,20
2009,Haddock,Portland,Cumberland,F,Live Pounds,154585.14,205730.078,604,40
2009,Hake Silver (Whiting),Other Maine,Not-Specified,UK,Live Pounds,657,252.04,81,16
2009,Hake White,Other Maine,Not-Specified,UK,Live Pounds,41560.58,30104.748,241,13
2009,Hake White,Port Clyde,Knox,D,Live Pounds,50401.11,39303.184,117,12
2009,Hake White,Portland,Cumberland,F,Live Pounds,683526.32,570434.312,1164,40
2009,Halibut Atlantic,Bar Harbor,Hancock,B,Live Pounds,1017.31,5610.9,11,6
2009,Halibut Atlantic,Milbridge,Washington,A,Live Pounds,3291.84,15536.675,35,8
2009,Halibut Atlantic,Other Maine,Not-Specified,UK,Live Pounds,67852.33,298443.828,699,120
2009,Halibut Atlantic,Port Clyde,Knox,D,Live Pounds,485.48,2994.785,15,7
2009,Halibut Atlantic,Portland,Cumberland,F,Live Pounds,2390.3,13360.559,73,20
2009,Halibut Atlantic,Southwest Harbor,Hancock,B,Live Pounds,1042.27,5405.425,14,7
2009,Halibut Atlantic,Stonington,Hancock,C,Live Pounds,4635.52,27990.13,82,16
2009,Herring Atlantic,Other Maine,Not-Specified,UK,Live Pounds,3669857,612559.69,120,15
2009,Herring Atlantic,Port Clyde,Knox,D,Live Pounds,2644100,325906,58,6
2009,Herring Atlantic,Portland,Cumberland,F,Live Pounds,26193911,3113706.92,537,19
2009,Herring Atlantic,Prospect,Waldo,D,Live Pounds,600000,73988,8,4
2009,Herring Atlantic,Prospect Harbor,Hancock,A,Live Pounds,5465960,606979.4,71,8
2009,Herring Atlantic,Rockland,Knox,D,Live Pounds,20736137,2487239.25,297,16
2009,Herring Atlantic,Stonington,Hancock,C,Live Pounds,5295769,629627.82,93,5
2009,Lobster American,Addison,Washington,A,Live Pounds,970421.25,2549251.662,3057,108
2009,Lobster American,Bailey Island,Cumberland,F,Live Pounds,1428187.2,4173242.112,6316,104
2009,Lobster American,Bar Harbor,Hancock,B,Live Pounds,663631.6,2198787.347,1336,45
2009,Lobster American,Bass Harbor,Hancock,B,Live Pounds,1320445,4236815.53,4170,125
2009,Lobster American,Beals,Washington,A,Live Pounds,2599936.36,7452947.778,8685,219
2009,Lobster American,Belfast,Waldo,D,Live Pounds,127554.01,361981.368,566,44
2009,Lobster American,Blue Hill,Hancock,C,Live Pounds,604964.1,1706482.494,1798,51
2009,Lobster American,Boothbay,Lincoln,E,Live Pounds,174903,460727.67,969,42
2009,Lobster American,Boothbay Harbor,Lincoln,E,Live Pounds,956241.2,3594046.265,4413,132
2009,Lobster American,Bremen,Lincoln,D,Live Pounds,776282.3,1993660.966,3487,64
2009,Lobster American,Brooklin,Hancock,C,Live Pounds,25558.8,74124.865,104,12
2009,Lobster American,Brooksville,Hancock,C,Live Pounds,23318.85,70057.581,89,6
2009,Lobster American,Bucks Harbor,Washington,A,Live Pounds,735252.3,1980043.44,3198,68
2009,Lobster American,Cape Porpoise,York,G,Live Pounds,715460.2,2344081.44,3500,48
2009,Lobster American,Castine,Hancock,D,Live Pounds,11328.2,30656.18,28,3
2009,Lobster American,Cundys Harbor,Cumberland,F,Live Pounds,1149877.3,3167319.31,3926,79
2009,Lobster American,Cushing,Knox,D,Live Pounds,1332685.4,4234861.502,4321,76
2009,Lobster American,Cutler,Washington,A,Live Pounds,1535849,4742734.38,2685,50
2009,Lobster American,Deer Isle,Hancock,C,Live Pounds,763369.7,2226180.71,2147,42
2009,Lobster American,Eastport,Washington,A,Live Pounds,615024.46,2101915.581,1085,29
2009,Lobster American,Falmouth,Cumberland,F,Live Pounds,36004.3,130852.49,175,7
2009,Lobster American,Five Islands,Sagadahoc,E,Live Pounds,315122.5,939393.625,1571,50
2009,Lobster American,Freeport,Cumberland,F,Live Pounds,193822,572980.6,656,16
2009,Lobster American,Frenchboro,Hancock,B,Live Pounds,252534.55,795468.46,973,25
2009,Lobster American,Friendship,Knox,D,Live Pounds,3561330.15,10454725.67,13442,179
2009,Lobster American,Georgetown,Sagadahoc,E,Live Pounds,250797.81,708142.86,832,26
2009,Lobster American,Gouldsboro,Hancock,A,Live Pounds,341649.3,862057.03,1260,30
2009,Lobster American,Gouldsboro,Hancock,B,Live Pounds,33490,109947.25,153,3
2009,Lobster American,Hancock,Hancock,B,Live Pounds,114679.47,355058.86,340,21
2009,Lobster American,Harpswell,Cumberland,F,Live Pounds,2314639.46,6613186.002,8633,180
2009,Lobster American,Harrington,Washington,A,Live Pounds,599035.05,1785762.267,1655,38
2009,Lobster American,Islesboro,Waldo,D,Live Pounds,109871.25,303888.32,158,15
2009,Lobster American,Jonesport,Washington,A,Live Pounds,2612190.16,7329238.495,10259,251
2009,Lobster American,Kennebunkport,York,G,Live Pounds,184881.14,613819.87,1120,28
2009,Lobster American,Kittery,York,G,Live Pounds,1140214.09,3773315.659,4807,87
2009,Lobster American,Lamoine,Hancock,B,Live Pounds,138124,453878.85,327,30
2009,Lobster American,Milbridge,Washington,A,Live Pounds,1656981.11,4720213.115,5820,92
2009,Lobster American,Monhegan,Lincoln,D,Live Pounds,39417.97,151093.519,70,9
2009,Lobster American,New Harbor,Lincoln,E,Live Pounds,1006140.26,2823227.955,4301,51
2009,Lobster American,Ogunquit,York,G,Live Pounds,224343.54,739399.829,485,13
2009,Lobster American,Other Hancock,Hancock,B,Live Pounds,100690.8,324282.619,225,8
2009,Lobster American,Other Hancock,Hancock,UK,Live Pounds,49518.4,161947.554,240,20
2009,Lobster American,Other Maine,Not-Specified,UK,Live Pounds,8753838.91,26116590.87,30739,669
2009,Lobster American,Other York,York,G,Live Pounds,228989.5,771420.045,510,21
2009,Lobster American,Owls Head,Knox,D,Live Pounds,1908663.54,5671172.008,4249,86
2009,Lobster American,Penobscot,Hancock,D,Live Pounds,6995.4,20662.235,33,5
2009,Lobster American,Phippsburg,Sagadahoc,E,Live Pounds,541789,1759730.28,2258,44
2009,Lobster American,Pine Point,Cumberland,G,Live Pounds,55440.23,176555.942,420,9
2009,Lobster American,Port Clyde,Knox,D,Live Pounds,2812726.47,7720441.671,7830,189
2009,Lobster American,Portland,Cumberland,F,Live Pounds,2434758.4,7571998.949,10668,241
2009,Lobster American,Prospect Harbor,Hancock,A,Live Pounds,591932,1801115.4,2123,28
2009,Lobster American,Rockland,Knox,D,Live Pounds,2717723.89,8015821.802,6383,204
2009,Lobster American,Rockport,Knox,D,Live Pounds,169698.69,480336.909,792,23
2009,Lobster American,Round Pond,Lincoln,D,Live Pounds,435866.89,1140833.415,2239,41
2009,Lobster American,Saco,York,G,Live Pounds,54599.4,181999.1,397,21
2009,Lobster American,Scarborough,Cumberland,G,Live Pounds,252854.65,787642.913,1921,31
2009,Lobster American,South Bristol,Lincoln,E,Live Pounds,1505896.02,4265916.28,6606,100
2009,Lobster American,South Thomaston,Knox,D,Live Pounds,425200.63,1224540.68,1098,23
2009,Lobster American,Southwest Harbor,Hancock,B,Live Pounds,1508116.27,5065990.876,4676,150
2009,Lobster American,Spruce Head,Knox,D,Live Pounds,2962924.63,7079176.525,9462,148
2009,Lobster American,St. George,Knox,D,Live Pounds,93182.84,316313.61,177,11
2009,Lobster American,Steuben,Washington,A,Live Pounds,1413494.9,4125765.006,4293,84
2009,Lobster American,Stonington,Hancock,C,Live Pounds,9155486.1,25752633.48,24907,376
2009,Lobster American,Sullivan,Hancock,B,Live Pounds,90182.5,290368.909,391,13
2009,Lobster American,Swans Island,Hancock,B,Live Pounds,2112753.39,6283812.08,5573,128
2009,Lobster American,Tenants Harbor,Knox,D,Live Pounds,1694345.52,4535460.024,5106,87
2009,Lobster American,Tremont,Hancock,B,Live Pounds,457454.51,1464825.188,1227,66
2009,Lobster American,Trenton,Hancock,B,Live Pounds,126189.75,396257.638,454,31
2009,Lobster American,Vinalhaven,Knox,C,Live Pounds,4719606.35,13650575.01,12946,219
2009,Lobster American,Wells,York,G,Live Pounds,35442.34,119742.664,214,8
2009,Lobster American,Westport Island,Lincoln,E,Live Pounds,85585.3,233359.445,518,23
2009,Lobster American,Winter Harbor,Hancock,B,Live Pounds,1169618.5,3361165.915,1837,39
2009,Lobster American,Yarmouth,Cumberland,F,Live Pounds,321183.3,968220.575,865,42
2009,Lobster American,York,York,G,Live Pounds,526331.05,1764645.61,1426,32
2009,Mackerel Atlantic,Portland,Cumberland,F,Live Pounds,8280.5,5763.42,44,6
2009,Menhaden Atlantic,Other Maine,Not-Specified,UK,Live Pounds,166942,21482.25,11,5
2009,Monkfish,Other Maine,Not-Specified,UK,Live Pounds,11214.16,10764.675,227,15
2009,Monkfish,Port Clyde,Knox,D,Live Pounds,80266.94,59467.711,104,13
2009,Monkfish,Portland,Cumberland,F,Live Pounds,511735.98,454538.575,1217,42
2009,Mussel Blue Sea,Jonesport,Washington,A,Live Pounds,6019811.4,436413.75,465,9
2009,Mussel Blue Sea,Other Maine,Not-Specified,UK,Live Pounds,7367690.9,1577715.44,1565,18
2009,Mussel Blue Sea,Sullivan,Hancock,B,Live Pounds,480869.05,53342,75,3
2009,Mussel Blue Sea,Trenton,Hancock,B,Live Pounds,1635090.3,124239.75,102,6
2009,Oyster Eastern / American,Damariscotta,Lincoln,E,Live Pounds,503677.74,1096805.12,262,10
2009,Oyster Eastern / American,Newcastle,Lincoln,E,Live Pounds,12665.78,24801.26,50,5
2009,Oyster Eastern / American,Other Maine,Not-Specified,UK,Live Pounds,279083.26,587980.05,989,19
2009,Periwinkle Common,Other Maine,Not-Specified,UK,Live Pounds,1086688.68,889458.42,10750,534
2009,Plaice American (Dab),Other Maine,Not-Specified,UK,Live Pounds,107167.1,95363.418,260,24
2009,Plaice American (Dab),Portland,Cumberland,F,Live Pounds,216155,234364.365,977,38
2009,Pollock,Other Maine,Not-Specified,UK,Live Pounds,367058.67,234583.555,376,22
